timestamp,exp_name,model,cv_auc_mean,cv_auc_std,test_auc,features_count,hyperparams,notes,feature_set_key,random_seed,poly_added,selector,basic_sampler,advanced_sampler,cv_mode
2025-11-06 12:41:17,seed1337_advanced_LR_v4,LR,0.7961640180553224,0.03179220894099341,0.8907947398513436,67,"{'random_state': 1337, 'C': 10.0, 'penalty': 'l2', 'solver': 'lbfgs', 'max_iter': 4000}",Advanced features with post-engineering SMOTE,advanced,1337,0,none,none,smote,kfold
2025-11-06 11:18:46,seed42_advanced_LR_v4,LR,0.7961640180553224,0.03179220894099341,0.8907947398513436,67,"{'random_state': 42, 'C': 10.0, 'penalty': 'l2', 'solver': 'lbfgs', 'max_iter': 4000}",Advanced features with post-engineering SMOTE,advanced,42,0,none,none,smote,kfold
2025-11-06 14:01:12,seed2024_advanced_LR_v4,LR,0.7961640180553224,0.03179220894099341,0.8907947398513436,67,"{'random_state': 2024, 'C': 10.0, 'penalty': 'l2', 'solver': 'lbfgs', 'max_iter': 4000}",Advanced features with post-engineering SMOTE,advanced,2024,0,none,none,smote,kfold
2025-11-06 14:01:11,seed2024_advanced_LR_v3,LR,0.7960713539626583,0.03197996085722269,0.8907312114859284,67,"{'random_state': 2024, 'C': 5.0, 'penalty': 'l2', 'solver': 'lbfgs', 'max_iter': 4000, 'class_weight': 'balanced'}",Advanced features with post-engineering SMOTE,advanced,2024,0,none,none,smote,kfold
2025-11-06 12:41:16,seed1337_advanced_LR_v3,LR,0.7960713539626583,0.03197996085722269,0.8907312114859284,67,"{'random_state': 1337, 'C': 5.0, 'penalty': 'l2', 'solver': 'lbfgs', 'max_iter': 4000, 'class_weight': 'balanced'}",Advanced features with post-engineering SMOTE,advanced,1337,0,none,none,smote,kfold
2025-11-06 11:18:45,seed42_advanced_LR_v3,LR,0.7960713539626583,0.03197996085722269,0.8907312114859284,67,"{'random_state': 42, 'C': 5.0, 'penalty': 'l2', 'solver': 'lbfgs', 'max_iter': 4000, 'class_weight': 'balanced'}",Advanced features with post-engineering SMOTE,advanced,42,0,none,none,smote,kfold
2025-11-06 12:41:14,seed1337_advanced_LR_v2,LR,0.7967123598754033,0.032261900596217655,0.8902865129280223,67,"{'random_state': 1337, 'C': 1.0, 'penalty': 'l2', 'solver': 'lbfgs', 'max_iter': 4000}",Advanced features with post-engineering SMOTE,advanced,1337,0,none,none,smote,kfold
2025-11-06 11:18:43,seed42_advanced_LR_v2,LR,0.7967123598754033,0.032261900596217655,0.8902865129280223,67,"{'random_state': 42, 'C': 1.0, 'penalty': 'l2', 'solver': 'lbfgs', 'max_iter': 4000}",Advanced features with post-engineering SMOTE,advanced,42,0,none,none,smote,kfold
2025-11-06 14:01:10,seed2024_advanced_LR_v2,LR,0.7967123598754033,0.032261900596217655,0.8902865129280223,67,"{'random_state': 2024, 'C': 1.0, 'penalty': 'l2', 'solver': 'lbfgs', 'max_iter': 4000}",Advanced features with post-engineering SMOTE,advanced,2024,0,none,none,smote,kfold
2025-11-06 11:18:42,seed42_advanced_LR_v1,LR,0.7997941544028501,0.03132908169530681,0.8893971158122101,67,"{'random_state': 42, 'C': 0.1, 'penalty': 'l2', 'solver': 'lbfgs', 'max_iter': 4000}",Advanced features with post-engineering SMOTE,advanced,42,0,none,none,smote,kfold
2025-11-06 12:41:13,seed1337_advanced_LR_v1,LR,0.7997941544028501,0.03132908169530681,0.8893971158122101,67,"{'random_state': 1337, 'C': 0.1, 'penalty': 'l2', 'solver': 'lbfgs', 'max_iter': 4000}",Advanced features with post-engineering SMOTE,advanced,1337,0,none,none,smote,kfold
2025-11-06 14:01:09,seed2024_advanced_LR_v1,LR,0.7997941544028501,0.03132908169530681,0.8893971158122101,67,"{'random_state': 2024, 'C': 0.1, 'penalty': 'l2', 'solver': 'lbfgs', 'max_iter': 4000}",Advanced features with post-engineering SMOTE,advanced,2024,0,none,none,smote,kfold
2025-11-06 13:56:36,seed2024_basic_LR_v1,LR,0.8224301708540838,0.024454862590122778,0.8864112826376978,48,"{'random_state': 2024, 'C': 0.1, 'penalty': 'l2', 'solver': 'lbfgs', 'max_iter': 4000}",Basic preprocessing with per-fold SMOTE,basic,2024,0,none,smote,none,kfold
2025-11-06 12:36:36,seed1337_basic_LR_v1,LR,0.8224301708540838,0.024454862590122778,0.8864112826376978,48,"{'random_state': 1337, 'C': 0.1, 'penalty': 'l2', 'solver': 'lbfgs', 'max_iter': 4000}",Basic preprocessing with per-fold SMOTE,basic,1337,0,none,smote,none,kfold
2025-11-06 11:13:42,seed42_basic_LR_v1,LR,0.8224301708540838,0.024454862590122778,0.8864112826376978,48,"{'random_state': 42, 'C': 0.1, 'penalty': 'l2', 'solver': 'lbfgs', 'max_iter': 4000}",Basic preprocessing with per-fold SMOTE,basic,42,0,none,smote,none,kfold
2025-11-06 13:56:37,seed2024_basic_LR_v2,LR,0.8175849793893273,0.02552329327643388,0.8839972047519217,48,"{'random_state': 2024, 'C': 1.0, 'penalty': 'l2', 'solver': 'lbfgs', 'max_iter': 4000}",Basic preprocessing with per-fold SMOTE,basic,2024,0,none,smote,none,kfold
2025-11-06 11:13:42,seed42_basic_LR_v2,LR,0.8175849793893273,0.02552329327643388,0.8839972047519217,48,"{'random_state': 42, 'C': 1.0, 'penalty': 'l2', 'solver': 'lbfgs', 'max_iter': 4000}",Basic preprocessing with per-fold SMOTE,basic,42,0,none,smote,none,kfold
2025-11-06 12:36:36,seed1337_basic_LR_v2,LR,0.8175849793893273,0.02552329327643388,0.8839972047519217,48,"{'random_state': 1337, 'C': 1.0, 'penalty': 'l2', 'solver': 'lbfgs', 'max_iter': 4000}",Basic preprocessing with per-fold SMOTE,basic,1337,0,none,smote,none,kfold
2025-11-06 13:56:39,seed2024_basic_LR_v6,LR,0.8181079915319046,0.025449340621862392,0.8839336763865066,48,"{'random_state': 2024, 'C': 1.0, 'penalty': 'l1', 'solver': 'saga', 'max_iter': 5000, 'class_weight': 'balanced'}",Basic preprocessing with per-fold SMOTE,basic,2024,0,none,smote,none,kfold
2025-11-06 12:36:39,seed1337_basic_LR_v6,LR,0.8181079915319046,0.025449340621862392,0.8839336763865066,48,"{'random_state': 1337, 'C': 1.0, 'penalty': 'l1', 'solver': 'saga', 'max_iter': 5000, 'class_weight': 'balanced'}",Basic preprocessing with per-fold SMOTE,basic,1337,0,none,smote,none,kfold
2025-11-06 11:13:44,seed42_basic_LR_v6,LR,0.8181079915319046,0.025449340621862392,0.8839336763865066,48,"{'random_state': 42, 'C': 1.0, 'penalty': 'l1', 'solver': 'saga', 'max_iter': 5000, 'class_weight': 'balanced'}",Basic preprocessing with per-fold SMOTE,basic,42,0,none,smote,none,kfold
2025-11-06 11:13:43,seed42_basic_LR_v3,LR,0.8168499197955719,0.02525190183917558,0.8834889778286006,48,"{'random_state': 42, 'C': 5.0, 'penalty': 'l2', 'solver': 'lbfgs', 'max_iter': 4000, 'class_weight': 'balanced'}",Basic preprocessing with per-fold SMOTE,basic,42,0,none,smote,none,kfold
2025-11-06 12:36:37,seed1337_basic_LR_v3,LR,0.8168499197955719,0.02525190183917558,0.8834889778286006,48,"{'random_state': 1337, 'C': 5.0, 'penalty': 'l2', 'solver': 'lbfgs', 'max_iter': 4000, 'class_weight': 'balanced'}",Basic preprocessing with per-fold SMOTE,basic,1337,0,none,smote,none,kfold
2025-11-06 13:56:37,seed2024_basic_LR_v3,LR,0.8168499197955719,0.02525190183917558,0.8834889778286006,48,"{'random_state': 2024, 'C': 5.0, 'penalty': 'l2', 'solver': 'lbfgs', 'max_iter': 4000, 'class_weight': 'balanced'}",Basic preprocessing with per-fold SMOTE,basic,2024,0,none,smote,none,kfold
2025-11-06 11:13:43,seed42_basic_LR_v4,LR,0.8166330087851827,0.025383064433176943,0.8831078076361094,48,"{'random_state': 42, 'C': 10.0, 'penalty': 'l2', 'solver': 'lbfgs', 'max_iter': 4000}",Basic preprocessing with per-fold SMOTE,basic,42,0,none,smote,none,kfold
2025-11-06 12:36:37,seed1337_basic_LR_v4,LR,0.8166330087851827,0.025383064433176943,0.8831078076361094,48,"{'random_state': 1337, 'C': 10.0, 'penalty': 'l2', 'solver': 'lbfgs', 'max_iter': 4000}",Basic preprocessing with per-fold SMOTE,basic,1337,0,none,smote,none,kfold
2025-11-06 13:56:38,seed2024_basic_LR_v4,LR,0.8166330087851827,0.025383064433176943,0.8831078076361094,48,"{'random_state': 2024, 'C': 10.0, 'penalty': 'l2', 'solver': 'lbfgs', 'max_iter': 4000}",Basic preprocessing with per-fold SMOTE,basic,2024,0,none,smote,none,kfold
2025-11-06 12:36:38,seed1337_basic_LR_v5,LR,0.8191449834928097,0.025568991182374178,0.8826631090782034,48,"{'random_state': 1337, 'C': 0.5, 'penalty': 'l1', 'solver': 'saga', 'max_iter': 5000}",Basic preprocessing with per-fold SMOTE,basic,1337,0,none,smote,none,kfold
2025-11-06 13:56:38,seed2024_basic_LR_v5,LR,0.8191449834928097,0.025568991182374178,0.8826631090782034,48,"{'random_state': 2024, 'C': 0.5, 'penalty': 'l1', 'solver': 'saga', 'max_iter': 5000}",Basic preprocessing with per-fold SMOTE,basic,2024,0,none,smote,none,kfold
2025-11-06 11:13:43,seed42_basic_LR_v5,LR,0.8191449834928097,0.025568991182374178,0.8826631090782034,48,"{'random_state': 42, 'C': 0.5, 'penalty': 'l1', 'solver': 'saga', 'max_iter': 5000}",Basic preprocessing with per-fold SMOTE,basic,42,0,none,smote,none,kfold
2025-11-06 12:41:45,seed1337_advanced_LR_v6,LR,0.797445652173913,0.029133584485733253,0.882472523981958,67,"{'random_state': 1337, 'C': 1.0, 'penalty': 'l1', 'solver': 'saga', 'max_iter': 5000, 'class_weight': 'balanced'}",Advanced features with post-engineering SMOTE,advanced,1337,0,none,none,smote,kfold
2025-11-06 14:01:39,seed2024_advanced_LR_v6,LR,0.797445652173913,0.029133584485733253,0.882472523981958,67,"{'random_state': 2024, 'C': 1.0, 'penalty': 'l1', 'solver': 'saga', 'max_iter': 5000, 'class_weight': 'balanced'}",Advanced features with post-engineering SMOTE,advanced,2024,0,none,none,smote,kfold
2025-11-06 11:19:16,seed42_advanced_LR_v6,LR,0.797445652173913,0.029133584485733253,0.882472523981958,67,"{'random_state': 42, 'C': 1.0, 'penalty': 'l1', 'solver': 'saga', 'max_iter': 5000, 'class_weight': 'balanced'}",Advanced features with post-engineering SMOTE,advanced,42,0,none,none,smote,kfold
2025-11-06 12:41:31,seed1337_advanced_LR_v5,LR,0.7980283559957473,0.02907138687611056,0.8823454672511276,67,"{'random_state': 1337, 'C': 0.5, 'penalty': 'l1', 'solver': 'saga', 'max_iter': 5000}",Advanced features with post-engineering SMOTE,advanced,1337,0,none,none,smote,kfold
2025-11-06 14:01:25,seed2024_advanced_LR_v5,LR,0.7980283559957473,0.02907138687611056,0.8823454672511276,67,"{'random_state': 2024, 'C': 0.5, 'penalty': 'l1', 'solver': 'saga', 'max_iter': 5000}",Advanced features with post-engineering SMOTE,advanced,2024,0,none,none,smote,kfold
2025-11-06 11:19:01,seed42_advanced_LR_v5,LR,0.7980283559957473,0.02907138687611056,0.8823454672511276,67,"{'random_state': 42, 'C': 0.5, 'penalty': 'l1', 'solver': 'saga', 'max_iter': 5000}",Advanced features with post-engineering SMOTE,advanced,42,0,none,none,smote,kfold
2025-11-06 12:11:39,seed42_adv_poly_select_LR_v1,LR,0.7764434838565274,0.032088139296787055,0.8767549710945938,90,"{'random_state': 42, 'C': 0.1, 'penalty': 'l2', 'solver': 'lbfgs', 'max_iter': 4000}",Advanced + interaction-only poly + SelectKBest + ADASYN,adv_poly_select,42,66,selectk_90,none,adasyn,kfold
2025-11-06 14:54:28,seed2024_adv_poly_select_LR_v1,LR,0.7764434838565274,0.032088139296787055,0.8767549710945938,90,"{'random_state': 2024, 'C': 0.1, 'penalty': 'l2', 'solver': 'lbfgs', 'max_iter': 4000}",Advanced + interaction-only poly + SelectKBest + ADASYN,adv_poly_select,2024,66,selectk_90,none,adasyn,kfold
2025-11-06 13:31:59,seed1337_adv_poly_select_LR_v1,LR,0.7764434838565274,0.032088139296787055,0.8767549710945938,90,"{'random_state': 1337, 'C': 0.1, 'penalty': 'l2', 'solver': 'lbfgs', 'max_iter': 4000}",Advanced + interaction-only poly + SelectKBest + ADASYN,adv_poly_select,1337,66,selectk_90,none,adasyn,kfold
2025-11-06 12:38:51,seed1337_basic_MLP_v1,MLP,0.7696445824706695,0.03625582749317628,0.8758020456133664,48,"{'random_state': 1337, 'hidden_layer_sizes': (128, 64), 'alpha': 0.0005, 'learning_rate_init': 0.001, 'max_iter': 400}",Basic preprocessing with per-fold SMOTE,basic,1337,0,none,smote,none,kfold
2025-11-06 11:16:22,seed42_basic_MLP_v2,MLP,0.7568931882192752,0.030891400641326852,0.8735150244584207,48,"{'random_state': 42, 'hidden_layer_sizes': (256, 128, 64), 'alpha': 0.0001, 'learning_rate_init': 0.0005, 'max_iter': 500}",Basic preprocessing with per-fold SMOTE,basic,42,0,none,smote,none,kfold
2025-11-06 14:54:33,seed2024_adv_poly_select_LR_v2,LR,0.7685276145710928,0.0347753315215392,0.8724985706117782,90,"{'random_state': 2024, 'C': 1.0, 'penalty': 'l2', 'solver': 'lbfgs', 'max_iter': 4000}",Advanced + interaction-only poly + SelectKBest + ADASYN,adv_poly_select,2024,66,selectk_90,none,adasyn,kfold
2025-11-06 12:11:42,seed42_adv_poly_select_LR_v2,LR,0.7685276145710928,0.0347753315215392,0.8724985706117782,90,"{'random_state': 42, 'C': 1.0, 'penalty': 'l2', 'solver': 'lbfgs', 'max_iter': 4000}",Advanced + interaction-only poly + SelectKBest + ADASYN,adv_poly_select,42,66,selectk_90,none,adasyn,kfold
2025-11-06 13:32:02,seed1337_adv_poly_select_LR_v2,LR,0.7685276145710928,0.0347753315215392,0.8724985706117782,90,"{'random_state': 1337, 'C': 1.0, 'penalty': 'l2', 'solver': 'lbfgs', 'max_iter': 4000}",Advanced + interaction-only poly + SelectKBest + ADASYN,adv_poly_select,1337,66,selectk_90,none,adasyn,kfold
2025-11-06 12:39:00,seed1337_basic_MLP_v2,MLP,0.7679932432432433,0.032678021953526454,0.8724350422463629,48,"{'random_state': 1337, 'hidden_layer_sizes': (256, 128, 64), 'alpha': 0.0001, 'learning_rate_init': 0.0005, 'max_iter': 500}",Basic preprocessing with per-fold SMOTE,basic,1337,0,none,smote,none,kfold
2025-11-06 12:11:49,seed42_adv_poly_select_LR_v4,LR,0.7633773944752205,0.03894062584650538,0.871228003303475,90,"{'random_state': 42, 'C': 10.0, 'penalty': 'l2', 'solver': 'lbfgs', 'max_iter': 4000}",Advanced + interaction-only poly + SelectKBest + ADASYN,adv_poly_select,42,66,selectk_90,none,adasyn,kfold
2025-11-06 13:32:10,seed1337_adv_poly_select_LR_v4,LR,0.7633773944752205,0.03894062584650538,0.871228003303475,90,"{'random_state': 1337, 'C': 10.0, 'penalty': 'l2', 'solver': 'lbfgs', 'max_iter': 4000}",Advanced + interaction-only poly + SelectKBest + ADASYN,adv_poly_select,1337,66,selectk_90,none,adasyn,kfold
2025-11-06 14:54:44,seed2024_adv_poly_select_LR_v4,LR,0.7633773944752205,0.03894062584650538,0.871228003303475,90,"{'random_state': 2024, 'C': 10.0, 'penalty': 'l2', 'solver': 'lbfgs', 'max_iter': 4000}",Advanced + interaction-only poly + SelectKBest + ADASYN,adv_poly_select,2024,66,selectk_90,none,adasyn,kfold
2025-11-06 13:32:06,seed1337_adv_poly_select_LR_v3,LR,0.7646875151549064,0.038034030252497,0.8709738898418143,90,"{'random_state': 1337, 'C': 5.0, 'penalty': 'l2', 'solver': 'lbfgs', 'max_iter': 4000, 'class_weight': 'balanced'}",Advanced + interaction-only poly + SelectKBest + ADASYN,adv_poly_select,1337,66,selectk_90,none,adasyn,kfold
2025-11-06 14:54:38,seed2024_adv_poly_select_LR_v3,LR,0.7646875151549064,0.038034030252497,0.8709738898418143,90,"{'random_state': 2024, 'C': 5.0, 'penalty': 'l2', 'solver': 'lbfgs', 'max_iter': 4000, 'class_weight': 'balanced'}",Advanced + interaction-only poly + SelectKBest + ADASYN,adv_poly_select,2024,66,selectk_90,none,adasyn,kfold
2025-11-06 12:11:45,seed42_adv_poly_select_LR_v3,LR,0.7646875151549064,0.038034030252497,0.8709738898418143,90,"{'random_state': 42, 'C': 5.0, 'penalty': 'l2', 'solver': 'lbfgs', 'max_iter': 4000, 'class_weight': 'balanced'}",Advanced + interaction-only poly + SelectKBest + ADASYN,adv_poly_select,42,66,selectk_90,none,adasyn,kfold
2025-11-06 13:42:58,seed1337_adv_rfecv_dual_LR_v1,LR,0.7983493042732173,0.040769372353895224,0.8700209643605871,49,"{'random_state': 1337, 'C': 0.1, 'penalty': 'l2', 'solver': 'lbfgs', 'max_iter': 4000}",Advanced + RFECV + dual-stage resampling (SMOTE -> SMOTEENN),adv_rfecv_dual,1337,0,rfecv_step2_min40,smote,smoteenn,repeated_5x2
2025-11-06 12:22:42,seed42_adv_rfecv_dual_LR_v1,LR,0.7983493042732173,0.040769372353895224,0.8700209643605871,49,"{'random_state': 42, 'C': 0.1, 'penalty': 'l2', 'solver': 'lbfgs', 'max_iter': 4000}",Advanced + RFECV + dual-stage resampling (SMOTE -> SMOTEENN),adv_rfecv_dual,42,0,rfecv_step2_min40,smote,smoteenn,repeated_5x2
2025-11-06 15:06:58,seed2024_adv_rfecv_dual_LR_v1,LR,0.7983493042732173,0.040769372353895224,0.8700209643605871,49,"{'random_state': 2024, 'C': 0.1, 'penalty': 'l2', 'solver': 'lbfgs', 'max_iter': 4000}",Advanced + RFECV + dual-stage resampling (SMOTE -> SMOTEENN),adv_rfecv_dual,2024,0,rfecv_step2_min40,smote,smoteenn,repeated_5x2
2025-11-06 13:42:35,seed1337_adv_poly_select_CAT_v4,CAT,0.8088573666834536,0.03698232232587725,0.8677974715710565,90,"{'random_seed': 1337, 'verbose': 0, 'eval_metric': 'AUC', 'iterations': 1000, 'learning_rate': 0.025, 'depth': 8, 'l2_leaf_reg': 3.5}",Advanced + interaction-only poly + SelectKBest + ADASYN,adv_poly_select,1337,66,selectk_90,none,adasyn,kfold
2025-11-06 12:22:58,seed42_adv_rfecv_dual_LR_v3,LR,0.7889044774588252,0.044272929061522553,0.867606886474811,49,"{'random_state': 42, 'C': 5.0, 'penalty': 'l2', 'solver': 'lbfgs', 'max_iter': 4000, 'class_weight': 'balanced'}",Advanced + RFECV + dual-stage resampling (SMOTE -> SMOTEENN),adv_rfecv_dual,42,0,rfecv_step2_min40,smote,smoteenn,repeated_5x2
2025-11-06 15:07:19,seed2024_adv_rfecv_dual_LR_v3,LR,0.7889044774588252,0.044272929061522553,0.867606886474811,49,"{'random_state': 2024, 'C': 5.0, 'penalty': 'l2', 'solver': 'lbfgs', 'max_iter': 4000, 'class_weight': 'balanced'}",Advanced + RFECV + dual-stage resampling (SMOTE -> SMOTEENN),adv_rfecv_dual,2024,0,rfecv_step2_min40,smote,smoteenn,repeated_5x2
2025-11-06 13:43:12,seed1337_adv_rfecv_dual_LR_v3,LR,0.7889044774588252,0.044272929061522553,0.867606886474811,49,"{'random_state': 1337, 'C': 5.0, 'penalty': 'l2', 'solver': 'lbfgs', 'max_iter': 4000, 'class_weight': 'balanced'}",Advanced + RFECV + dual-stage resampling (SMOTE -> SMOTEENN),adv_rfecv_dual,1337,0,rfecv_step2_min40,smote,smoteenn,repeated_5x2
2025-11-06 13:41:39,seed1337_adv_poly_select_CAT_v3,CAT,0.8034915645459124,0.04401761378716724,0.8674163013785655,90,"{'random_seed': 1337, 'verbose': 0, 'eval_metric': 'AUC', 'iterations': 800, 'learning_rate': 0.03, 'depth': 8, 'l2_leaf_reg': 2.5}",Advanced + interaction-only poly + SelectKBest + ADASYN,adv_poly_select,1337,66,selectk_90,none,adasyn,kfold
2025-11-06 15:07:54,seed2024_adv_rfecv_dual_LR_v6,LR,0.7918868791151399,0.0430417865689817,0.8669716028206594,49,"{'random_state': 2024, 'C': 1.0, 'penalty': 'l1', 'solver': 'saga', 'max_iter': 5000, 'class_weight': 'balanced'}",Advanced + RFECV + dual-stage resampling (SMOTE -> SMOTEENN),adv_rfecv_dual,2024,0,rfecv_step2_min40,smote,smoteenn,repeated_5x2
2025-11-06 12:23:26,seed42_adv_rfecv_dual_LR_v6,LR,0.791871435099696,0.04302310296788808,0.8669716028206594,49,"{'random_state': 42, 'C': 1.0, 'penalty': 'l1', 'solver': 'saga', 'max_iter': 5000, 'class_weight': 'balanced'}",Advanced + RFECV + dual-stage resampling (SMOTE -> SMOTEENN),adv_rfecv_dual,42,0,rfecv_step2_min40,smote,smoteenn,repeated_5x2
2025-11-06 13:43:40,seed1337_adv_rfecv_dual_LR_v6,LR,0.7918868791151399,0.04304178656898169,0.8669716028206594,49,"{'random_state': 1337, 'C': 1.0, 'penalty': 'l1', 'solver': 'saga', 'max_iter': 5000, 'class_weight': 'balanced'}",Advanced + RFECV + dual-stage resampling (SMOTE -> SMOTEENN),adv_rfecv_dual,1337,0,rfecv_step2_min40,smote,smoteenn,repeated_5x2
2025-11-06 15:07:10,seed2024_adv_rfecv_dual_LR_v2,LR,0.7886525096525097,0.04284321564770506,0.8665904326281685,49,"{'random_state': 2024, 'C': 1.0, 'penalty': 'l2', 'solver': 'lbfgs', 'max_iter': 4000}",Advanced + RFECV + dual-stage resampling (SMOTE -> SMOTEENN),adv_rfecv_dual,2024,0,rfecv_step2_min40,smote,smoteenn,repeated_5x2
2025-11-06 13:43:05,seed1337_adv_rfecv_dual_LR_v2,LR,0.7886525096525097,0.04284321564770506,0.8665904326281685,49,"{'random_state': 1337, 'C': 1.0, 'penalty': 'l2', 'solver': 'lbfgs', 'max_iter': 4000}",Advanced + RFECV + dual-stage resampling (SMOTE -> SMOTEENN),adv_rfecv_dual,1337,0,rfecv_step2_min40,smote,smoteenn,repeated_5x2
2025-11-06 12:22:50,seed42_adv_rfecv_dual_LR_v2,LR,0.7886525096525097,0.04284321564770506,0.8665904326281685,49,"{'random_state': 42, 'C': 1.0, 'penalty': 'l2', 'solver': 'lbfgs', 'max_iter': 4000}",Advanced + RFECV + dual-stage resampling (SMOTE -> SMOTEENN),adv_rfecv_dual,42,0,rfecv_step2_min40,smote,smoteenn,repeated_5x2
2025-11-06 15:14:31,seed2024_adv_rfecv_dual_MLP_v1,MLP,0.7811041701639527,0.047548847070589886,0.8660822057048472,49,"{'random_state': 2024, 'hidden_layer_sizes': (128, 64), 'alpha': 0.0005, 'learning_rate_init': 0.001, 'max_iter': 400}",Advanced + RFECV + dual-stage resampling (SMOTE -> SMOTEENN),adv_rfecv_dual,2024,0,rfecv_step2_min40,smote,smoteenn,repeated_5x2
2025-11-06 15:07:41,seed2024_adv_rfecv_dual_LR_v5,LR,0.7912182702889223,0.04429360586618859,0.8654469220506956,49,"{'random_state': 2024, 'C': 0.5, 'penalty': 'l1', 'solver': 'saga', 'max_iter': 5000}",Advanced + RFECV + dual-stage resampling (SMOTE -> SMOTEENN),adv_rfecv_dual,2024,0,rfecv_step2_min40,smote,smoteenn,repeated_5x2
2025-11-06 13:43:29,seed1337_adv_rfecv_dual_LR_v5,LR,0.7912182702889223,0.04429360586618859,0.8654469220506956,49,"{'random_state': 1337, 'C': 0.5, 'penalty': 'l1', 'solver': 'saga', 'max_iter': 5000}",Advanced + RFECV + dual-stage resampling (SMOTE -> SMOTEENN),adv_rfecv_dual,1337,0,rfecv_step2_min40,smote,smoteenn,repeated_5x2
2025-11-06 12:23:15,seed42_adv_rfecv_dual_LR_v5,LR,0.7912182702889223,0.04429360586618859,0.8654469220506956,49,"{'random_state': 42, 'C': 0.5, 'penalty': 'l1', 'solver': 'saga', 'max_iter': 5000}",Advanced + RFECV + dual-stage resampling (SMOTE -> SMOTEENN),adv_rfecv_dual,42,0,rfecv_step2_min40,smote,smoteenn,repeated_5x2
2025-11-06 14:48:20,seed2024_adv_poly_CAT_v2,CAT,0.8046044972453684,0.06441527437065878,0.8654469220506955,172,"{'random_seed': 2024, 'verbose': 0, 'eval_metric': 'AUC', 'iterations': 600, 'learning_rate': 0.04, 'depth': 7, 'l2_leaf_reg': 2.0}",Advanced + polynomial bump (top variance features),adv_poly,2024,105,none,none,smote,kfold10
2025-11-06 13:43:18,seed1337_adv_rfecv_dual_LR_v4,LR,0.7862899529964746,0.044691850712212974,0.8650657518582047,49,"{'random_state': 1337, 'C': 10.0, 'penalty': 'l2', 'solver': 'lbfgs', 'max_iter': 4000}",Advanced + RFECV + dual-stage resampling (SMOTE -> SMOTEENN),adv_rfecv_dual,1337,0,rfecv_step2_min40,smote,smoteenn,repeated_5x2
2025-11-06 15:07:29,seed2024_adv_rfecv_dual_LR_v4,LR,0.7862899529964746,0.044691850712212974,0.8650657518582047,49,"{'random_state': 2024, 'C': 10.0, 'penalty': 'l2', 'solver': 'lbfgs', 'max_iter': 4000}",Advanced + RFECV + dual-stage resampling (SMOTE -> SMOTEENN),adv_rfecv_dual,2024,0,rfecv_step2_min40,smote,smoteenn,repeated_5x2
2025-11-06 12:23:05,seed42_adv_rfecv_dual_LR_v4,LR,0.7862899529964746,0.044691850712212974,0.8650657518582047,49,"{'random_state': 42, 'C': 10.0, 'penalty': 'l2', 'solver': 'lbfgs', 'max_iter': 4000}",Advanced + RFECV + dual-stage resampling (SMOTE -> SMOTEENN),adv_rfecv_dual,42,0,rfecv_step2_min40,smote,smoteenn,repeated_5x2
2025-11-06 14:54:25,seed2024_adv_poly_CAT_v4,CAT,0.8100729679436057,0.058298909909587394,0.8649386951273744,172,"{'random_seed': 2024, 'verbose': 0, 'eval_metric': 'AUC', 'iterations': 1000, 'learning_rate': 0.025, 'depth': 8, 'l2_leaf_reg': 3.5}",Advanced + polynomial bump (top variance features),adv_poly,2024,105,none,none,smote,kfold10
2025-11-06 12:04:35,seed42_adv_poly_CAT_v1,CAT,0.8018811475034147,0.06681368789784245,0.8648116383965441,172,"{'random_seed': 42, 'verbose': 0, 'eval_metric': 'AUC', 'iterations': 400, 'learning_rate': 0.05, 'depth': 6, 'l2_leaf_reg': 3.0}",Advanced + polynomial bump (top variance features),adv_poly,42,105,none,none,smote,kfold10
2025-11-06 15:06:34,seed2024_adv_poly_select_CAT_v4,CAT,0.8047056077816949,0.03712884026181619,0.8645575249348835,90,"{'random_seed': 2024, 'verbose': 0, 'eval_metric': 'AUC', 'iterations': 1000, 'learning_rate': 0.025, 'depth': 8, 'l2_leaf_reg': 3.5}",Advanced + interaction-only poly + SelectKBest + ADASYN,adv_poly_select,2024,66,selectk_90,none,adasyn,kfold
2025-11-06 13:50:15,seed1337_adv_rfecv_dual_MLP_v1,MLP,0.780047882509839,0.03997966243064529,0.8641763547423925,49,"{'random_state': 1337, 'hidden_layer_sizes': (128, 64), 'alpha': 0.0005, 'learning_rate_init': 0.001, 'max_iter': 400}",Advanced + RFECV + dual-stage resampling (SMOTE -> SMOTEENN),adv_rfecv_dual,1337,0,rfecv_step2_min40,smote,smoteenn,repeated_5x2
2025-11-06 13:28:45,seed1337_adv_poly_CAT_v3,CAT,0.8078763670030892,0.057637397745453636,0.8633504859919954,172,"{'random_seed': 1337, 'verbose': 0, 'eval_metric': 'AUC', 'iterations': 800, 'learning_rate': 0.03, 'depth': 8, 'l2_leaf_reg': 2.5}",Advanced + polynomial bump (top variance features),adv_poly,1337,105,none,none,smote,kfold10
2025-11-06 12:08:22,seed42_adv_poly_CAT_v3,CAT,0.8092619329171594,0.05004463525455856,0.8632869576265803,172,"{'random_seed': 42, 'verbose': 0, 'eval_metric': 'AUC', 'iterations': 800, 'learning_rate': 0.03, 'depth': 8, 'l2_leaf_reg': 2.5}",Advanced + polynomial bump (top variance features),adv_poly,42,105,none,none,smote,kfold10
