actual,prob,cum_pos,fraction,gain,lift
0,0.5063679026778481,23,0.21714285714285714,0.4339622641509434,1.9985104270109237
1,0.5060684881013922,24,0.22,0.4528301886792453,2.058319039451115
0,0.5058641073521791,24,0.22285714285714286,0.4528301886792453,2.0319303338171264
1,0.5058417488219303,25,0.2257142857142857,0.4716981132075472,2.089801767375209
0,0.5056752003011407,25,0.22857142857142856,0.4716981132075472,2.063679245283019
0,0.5054401493556923,25,0.23142857142857143,0.4716981132075472,2.038201723736315
1,0.5053557038780558,26,0.2342857142857143,0.49056603773584906,2.093879429360331
0,0.5052351566186787,26,0.23714285714285716,0.49056603773584906,2.06865196635599
0,0.5051457788698516,26,0.24,0.49056603773584906,2.0440251572327046
0,0.5051448098647591,26,0.24285714285714285,0.49056603773584906,2.0199778024417316
0,0.5051339867372818,26,0.24571428571428572,0.49056603773584906,1.9964896884598509
0,0.5050057995741384,26,0.24857142857142858,0.49056603773584906,1.9735415311212317
0,0.5049545122094048,26,0.25142857142857145,0.49056603773584906,1.951114922813036
0,0.504850842166612,26,0.2542857142857143,0.49056603773584906,1.9291922832308672
0,0.5048466659278862,26,0.2571428571428571,0.49056603773584906,1.907756813417191
0,0.5048258680934351,26,0.26,0.49056603773584906,1.8867924528301887
1,0.5047787476343408,27,0.26285714285714284,0.5094339622641509,1.9380639868744873
0,0.5047740658825799,27,0.26571428571428574,0.5094339622641509,1.9172245891661592
1,0.5047146252522413,28,0.26857142857142857,0.5283018867924528,1.9670814933761542
0,0.5047142097308944,28,0.2714285714285714,0.5283018867924528,1.9463753723932473
1,0.5045362955082237,29,0.2742857142857143,0.5471698113207547,1.9948899371069182
1,0.5044156066783884,30,0.27714285714285714,0.5660377358490566,2.0424042015172144
0,0.5043489419210097,30,0.28,0.5660377358490566,2.0215633423180592
1,0.5042512317980599,31,0.28285714285714286,0.5849056603773585,2.0678482942633885
1,0.5041844829994809,32,0.2857142857142857,0.6037735849056604,2.1132075471698113
1,0.5039990152303331,33,0.2885714285714286,0.6226415094339622,2.1576685970483838
0,0.5039717774441992,33,0.2914285714285714,0.6226415094339622,2.136514983351831
0,0.5039261707839899,33,0.29428571428571426,0.6226415094339622,2.1157721194357944
0,0.5039152258564162,33,0.29714285714285715,0.6226415094339622,2.0954281567489113
0,0.5039088157178696,33,0.3,0.6226415094339622,2.0754716981132075
0,0.5038631190153521,33,0.3028571428571429,0.6226415094339622,2.055891776432894
0,0.5038594570546487,33,0.3057142857142857,0.6226415094339622,2.036677834597073
0,0.5038394929734624,33,0.30857142857142855,0.6226415094339622,2.017819706498952
0,0.5038276346898497,33,0.31142857142857144,0.6226415094339622,1.9993075990998785
0,0.5037805591169505,33,0.3142857142857143,0.6226415094339622,1.9811320754716981
1,0.5037050543625582,34,0.3171428571428571,0.6415094339622641,2.0227774944756076
0,0.503655878730098,34,0.32,0.6415094339622641,2.0047169811320753
1,0.5034773433096791,35,0.32285714285714284,0.660377358490566,2.0454165970946736
0,0.503246539080117,35,0.32571428571428573,0.660377358490566,2.0274743462429656
0,0.5032408911818526,35,0.32857142857142857,0.660377358490566,2.0098441345365052
0,0.50319681051167,35,0.3314285714285714,0.660377358490566,1.9925178919973976
1,0.503173237817749,36,0.3342857142857143,0.6792452830188679,2.031930333817126
0,0.5031709389115432,36,0.33714285714285713,0.6792452830188679,2.0147105852254557
1,0.5030322522858205,37,0.34,0.6981132075471698,2.053274139844617
1,0.503029843306358,38,0.34285714285714286,0.7169811320754716,2.091194968553459
0,0.5029546325670999,38,0.3457142857142857,0.7169811320754716,2.073912365507563
0,0.5029231538167022,38,0.3485714285714286,0.7169811320754716,2.0569130838230745
0,0.5028711312732247,38,0.3514285714285714,0.7169811320754716,2.040190213222887
0,0.5028568224171083,38,0.35428571428571426,0.7169811320754716,2.0237370663420573
0,0.5028307223098505,38,0.35714285714285715,0.7169811320754716,2.0075471698113208
1,0.5028166210599592,39,0.36,0.7358490566037735,2.044025157232704
0,0.50280887495625,39,0.3628571428571429,0.7358490566037735,2.0279304709552815
0,0.5027849948183883,39,0.3657142857142857,0.7358490566037735,2.012087264150943
0,0.5027811690252844,39,0.36857142857142855,0.7358490566037735,1.9964896884598509
0,0.5027683707403177,39,0.37142857142857144,0.7358490566037735,1.981132075471698
0,0.5027497272167825,39,0.3742857142857143,0.7358490566037735,1.9660089298574102
0,0.5027087611549235,39,0.37714285714285717,0.7358490566037735,1.9511149228130358
0,0.5026555665975425,39,0.38,0.7358490566037735,1.936444885799404
0,0.5026407758409644,39,0.38285714285714284,0.7358490566037735,1.9219938045620952
0,0.5026315835851277,39,0.38571428571428573,0.7358490566037735,1.9077568134171905
0,0.5025771337003084,39,0.38857142857142857,0.7358490566037735,1.893729189789123
0,0.5024844987594327,39,0.3914285714285714,0.7358490566037735,1.8799063489877428
0,0.5024491094390032,39,0.3942857142857143,0.7358490566037735,1.866283839212469
0,0.5022864637240511,39,0.39714285714285713,0.7358490566037735,1.8528573367720917
0,0.5022743945187677,39,0.4,0.7358490566037735,1.8396226415094337
0,0.5022444311424,39,0.40285714285714286,0.7358490566037735,1.8265756724207145
0,0.5022425673453182,39,0.4057142857142857,0.7358490566037735,1.8137124634600053
1,0.5022412458694349,40,0.4085714285714286,0.7547169811320755,1.8472093943792058
0,0.5022368737633257,40,0.4114285714285714,0.7547169811320755,1.8343815513626835
0,0.5022114063409687,40,0.4142857142857143,0.7547169811320755,1.8217306441119063
0,0.5021925544025915,40,0.41714285714285715,0.7547169811320755,1.809253036960455
0,0.502151733068474,40,0.42,0.7547169811320755,1.7969451931716085
0,0.5020896097920728,40,0.4228571428571429,0.7547169811320755,1.7848036715961244
0,0.5020891022956541,40,0.4257142857142857,0.7547169811320755,1.7728251234646069
0,0.5020835020909309,40,0.42857142857142855,0.7547169811320755,1.7610062893081764
0,0.5020801386725708,40,0.43142857142857144,0.7547169811320755,1.7493439960014996
0,0.5020781501135259,40,0.4342857142857143,0.7547169811320755,1.7378351539225423
0,0.502025269399038,40,0.43714285714285717,0.7547169811320755,1.726476754223702
0,0.5020234499266454,40,0.44,0.7547169811320755,1.7152658662092626
0,0.5020043063639282,40,0.44285714285714284,0.7547169811320755,1.7041996348143642
0,0.501983621096781,40,0.44571428571428573,0.7547169811320755,1.6932752781809386
0,0.5019233898623818,40,0.44857142857142857,0.7547169811320755,1.682490085326283
0,0.5018743884241792,40,0.4514285714285714,0.7547169811320755,1.6718414139001674
0,0.5018540305893694,40,0.4542857142857143,0.7547169811320755,1.6613266880265813
0,0.5018294114209462,40,0.45714285714285713,0.7547169811320755,1.6509433962264153
0,0.501815087506726,40,0.46,0.7547169811320755,1.6406890894175554
0,0.5017621899830986,40,0.46285714285714286,0.7547169811320755,1.630561378989052
0,0.5017287406232429,40,0.4657142857142857,0.7547169811320755,1.6205579349461745
0,0.5017168907349349,40,0.4685714285714286,0.7547169811320755,1.6106764841233319
0,0.5016900904019516,40,0.4714285714285714,0.7547169811320755,1.6009148084619784
1,0.5016576941653524,41,0.4742857142857143,0.7735849056603774,1.6310525119345305
0,0.5016476765498393,41,0.47714285714285715,0.7735849056603774,1.6212857304259407
0,0.5016167872763385,41,0.48,0.7735849056603774,1.6116352201257864
0,0.5016122768535147,41,0.4828571428571429,0.7735849056603774,1.6020989170481188
0,0.501606934894444,41,0.4857142857142857,0.7735849056603774,1.5926748057713653
0,0.5016005255106385,41,0.48857142857142855,0.7735849056603774,1.5833609180183164
0,0.5015791821638728,41,0.49142857142857144,0.7735849056603774,1.5741553312856518
0,0.5015302604307865,41,0.4942857142857143,0.7735849056603774,1.5650561675209949
0,0.5015161102309691,41,0.49714285714285716,0.7735849056603774,1.5560615918455867
0,0.5014930133999043,41,0.5,0.7735849056603774,1.5471698113207548
0,0.5014642923627791,41,0.5028571428571429,0.7735849056603774,1.5383790737564322
0,0.501462671410359,41,0.5057142857142857,0.7735849056603774,1.5296876665600685
0,0.5013952062886842,41,0.5085714285714286,0.7735849056603774,1.5210939156243377
0,0.501378152424517,41,0.5114285714285715,0.7735849056603774,1.5125961842521345
0,0.5013006648004619,41,0.5142857142857142,0.7735849056603774,1.5041928721174007
0,0.5012165268077877,41,0.5171428571428571,0.7735849056603774,1.4958824142603984
0,0.5011905828735443,41,0.52,0.7735849056603774,1.4876632801161103
0,0.5011753217798683,41,0.5228571428571429,0.7735849056603774,1.4795339725744923
1,0.501142298169338,42,0.5257142857142857,0.7924528301886793,1.5073831009023793
0,0.5010759891823569,42,0.5285714285714286,0.7924528301886793,1.4992350841407447
0,0.5010710076512561,42,0.5314285714285715,0.7924528301886793,1.4911746804625685
0,0.50104358853033,42,0.5342857142857143,0.7924528301886793,1.4832004843103623
0,0.501024428175389,42,0.5371428571428571,0.7924528301886793,1.4753111200321156
0,0.5009780540079474,42,0.54,0.7924528301886793,1.4675052410901468
0,0.5009730150814805,42,0.5428571428571428,0.7924528301886793,1.4597815292949357
0,0.5009695468835632,42,0.5457142857142857,0.7924528301886793,1.452138694063025
0,0.500904219433028,42,0.5485714285714286,0.7924528301886793,1.4445754716981132
0,0.5008879950780982,42,0.5514285714285714,0.7924528301886793,1.4370906246944963
0,0.5008348493842939,42,0.5542857142857143,0.7924528301886793,1.4296829410620504
0,0.5007870138126829,42,0.5571428571428572,0.7924528301886793,1.4223512336719883
0,0.5007247236231639,42,0.56,0.7924528301886793,1.4150943396226414
1,0.5006770818871019,43,0.5628571428571428,0.8113207547169812,1.4414328129489513
0,0.5006490592830797,43,0.5657142857142857,0.8113207547169812,1.4341528492471889
0,0.500605421131698,43,0.5685714285714286,0.8113207547169812,1.4269460510097658
0,0.5005842077975426,43,0.5714285714285714,0.8113207547169812,1.4198113207547172
0,0.5005717545021177,43,0.5742857142857143,0.8113207547169812,1.4127475828405145
0,0.5005698851591888,43,0.5771428571428572,0.8113207547169812,1.4057537829254623
0,0.5005540203622225,43,0.58,0.8113207547169812,1.398828887443071
0,0.5005518873154304,43,0.5828571428571429,0.8113207547169812,1.3919718830928598
0,0.500528085707825,43,0.5857142857142857,0.8113207547169812,1.3851817763460654
1,0.5005280642047181,44,0.5885714285714285,0.8301886792452831,1.4105147462905296
0,0.5005058645068615,44,0.5914285714285714,0.8301886792452831,1.4037006653905753
0,0.5004752641064742,44,0.5942857142857143,0.8301886792452831,1.3969521044992743
0,0.5004474256279587,44,0.5971428571428572,0.8301886792452831,1.3902681231380336
0,0.5004439533939613,44,0.6,0.8301886792452831,1.3836477987421385
0,0.5004368545673106,44,0.6028571428571429,0.8301886792452831,1.3770902262362514
0,0.500414944959359,44,0.6057142857142858,0.8301886792452831,1.3705945176219294
0,0.5003554343073788,44,0.6085714285714285,0.8301886792452831,1.3641598015767562
0,0.5003504999378675,44,0.6114285714285714,0.8301886792452831,1.3577852230647152
0,0.500331667494115,44,0.6142857142857143,0.8301886792452831,1.3514699429574375
0,0.5003277824662087,44,0.6171428571428571,0.8301886792452831,1.345213137665968
0,0.5002990530308113,44,0.62,0.8301886792452831,1.3390139987827145
0,0.5002220827439302,44,0.6228571428571429,0.8301886792452831,1.3328717327332527
0,0.5001967653107565,44,0.6257142857142857,0.8301886792452831,1.326785560437667
0,0.5001508693397665,44,0.6285714285714286,0.8301886792452831,1.3207547169811322
0,0.5001437378899543,44,0.6314285714285715,0.8301886792452831,1.3147784512934346
0,0.5001421658473971,44,0.6342857142857142,0.8301886792452831,1.308856025837158
1,0.5001136441651363,45,0.6371428571428571,0.8490566037735849,1.3326000507657163
0,0.5000937192365092,45,0.64,0.8490566037735849,1.3266509433962264
0,0.5000914601490656,45,0.6428571428571429,0.8490566037735849,1.320754716981132
0,0.5000808383904799,45,0.6457142857142857,0.8490566037735849,1.3149106695608617
0,0.500051944755242,45,0.6485714285714286,0.8490566037735849,1.309118111545175
0,0.5000288210436059,45,0.6514285714285715,0.8490566037735849,1.3033763654419066
0,0.49998920912337375,45,0.6542857142857142,0.8490566037735849,1.2976847655928154
0,0.4999785532585562,45,0.6571428571428571,0.8490566037735849,1.2920426579163249
0,0.4999645114252425,45,0.66,0.8490566037735849,1.2864493996569468
0,0.499950759913257,45,0.6628571428571428,0.8490566037735849,1.2809043591411842
0,0.4998749007839353,45,0.6657142857142857,0.8490566037735849,1.2754069155397199
0,0.49987328673201703,45,0.6685714285714286,0.8490566037735849,1.269956458635704
0,0.4998706630906066,45,0.6714285714285714,0.8490566037735849,1.2645523885989565
0,0.49986041279577953,45,0.6742857142857143,0.8490566037735849,1.25919411576591
0,0.4998602954011935,45,0.6771428571428572,0.8490566037735849,1.2538810604251254
0,0.49985940652507244,45,0.68,0.8490566037735849,1.248612652608213
0,0.49984506386847694,45,0.6828571428571428,0.8490566037735849,1.243388331886003
0,0.499785430717758,45,0.6857142857142857,0.8490566037735849,1.2382075471698113
0,0.4997747516639917,45,0.6885714285714286,0.8490566037735849,1.2330697565176545
0,0.49976836229562316,45,0.6914285714285714,0.8490566037735849,1.2279744269452675
0,0.49974748182528334,45,0.6942857142857143,0.8490566037735849,1.222921034241789
0,0.49974343989733605,45,0.6971428571428572,0.8490566037735849,1.2179090627899782
0,0.49970984966078186,45,0.7,0.8490566037735849,1.2129380053908356
0,0.4996903970504344,45,0.7028571428571428,0.8490566037735849,1.208007363092499
1,0.499674239751886,46,0.7057142857142857,0.8679245283018868,1.2298525704682606
0,0.4995747626949529,46,0.7085714285714285,0.8679245283018868,1.2248934875228243
1,0.49954038286248426,47,0.7114285714285714,0.8867924528301887,1.2464954156247632
1,0.4995319604465789,48,0.7142857142857143,0.9056603773584906,1.2679245283018867
0,0.49947492098753343,48,0.7171428571428572,0.9056603773584906,1.2628730361572578
1,0.49946414524590843,49,0.72,0.9245283018867925,1.2840670859538785
0,0.49946342136632604,49,0.7228571428571429,0.9245283018867925,1.2789917219777762
0,0.49934938512764776,49,0.7257142857142858,0.9245283018867925,1.2739563214975487
0,0.49929348050794314,49,0.7285714285714285,0.9245283018867925,1.268960414354421
0,0.4992113880326438,49,0.7314285714285714,0.9245283018867925,1.2640035377358492
0,0.49920004111939226,49,0.7342857142857143,0.9245283018867925,1.2590852360325966
0,0.49919603720406297,49,0.7371428571428571,0.9245283018867925,1.254205060699137
0,0.4991370381002639,49,0.74,0.9245283018867925,1.2493625701172872
0,0.49909958010482103,49,0.7428571428571429,0.9245283018867925,1.24455732946299
0,0.4990805399259219,49,0.7457142857142857,0.9245283018867925,1.2397889105761586
0,0.4990160450539532,49,0.7485714285714286,0.9245283018867925,1.2350568918335014
0,0.4990010185504367,49,0.7514285714285714,0.9245283018867925,1.2303608580242484
0,0.49887022998151626,49,0.7542857142857143,0.9245283018867925,1.225700400228702
0,0.49883856246091035,49,0.7571428571428571,0.9245283018867925,1.2210751156995372
1,0.4988207636708326,50,0.76,0.9433962264150944,1.2413108242303872
0,0.49881297631099103,50,0.7628571428571429,0.9433962264150944,1.2366617200197865
0,0.49876808521838245,50,0.7657142857142857,0.9433962264150944,1.2320473106167278
0,0.4987588626904795,50,0.7685714285714286,0.9433962264150944,1.2274672090902714
0,0.49874351951155216,50,0.7714285714285715,0.9433962264150944,1.2229210342417889
0,0.49868470160799844,50,0.7742857142857142,0.9433962264150944,1.2184084104991995
0,0.49863248972388907,50,0.7771428571428571,0.9433962264150944,1.2139289678135405
0,0.4986118598729042,50,0.78,0.9433962264150944,1.2094823415578133
0,0.4985898163547541,50,0.7828571428571428,0.9433962264150944,1.2050681724280403
0,0.4985404178404989,50,0.7857142857142857,0.9433962264150944,1.2006861063464838
0,0.4985378047695292,50,0.7885714285714286,0.9433962264150944,1.1963357943669675
0,0.498476462402438,50,0.7914285714285715,0.9433962264150944,1.1920168925822492
0,0.49846302536525844,50,0.7942857142857143,0.9433962264150944,1.1877290620333922
0,0.49845787133468517,50,0.7971428571428572,0.9433962264150944,1.1834719686210862
0,0.4984141129847663,50,0.8,0.9433962264150944,1.1792452830188678
1,0.4983599719109501,51,0.8028571428571428,0.9622641509433962,1.1985496541999598
0,0.4983202675513323,51,0.8057142857142857,0.9622641509433962,1.1942994781212364
0,0.49820450913394704,51,0.8085714285714286,0.9622641509433962,1.1900793386225748
0,0.49813452419622456,51,0.8114285714285714,0.9622641509433962,1.1858889184161574
0,0.498126776611369,51,0.8142857142857143,0.9622641509433962,1.1817279046673288
0,0.49812131340546717,51,0.8171428571428572,0.9622641509433962,1.1775959889167436
0,0.49804330135320196,51,0.82,0.9622641509433962,1.1734928670041418
0,0.4979796367911065,51,0.8228571428571428,0.9622641509433962,1.1694182389937107
0,0.4979009331592464,51,0.8257142857142857,0.9622641509433962,1.1653718091009988
0,0.49786687824986436,51,0.8285714285714286,0.9622641509433962,1.1613532856213402
0,0.497825069055911,51,0.8314285714285714,0.9622641509433962,1.1573623808597548
0,0.4977787000178536,51,0.8342857142857143,0.9622641509433962,1.15339881106229
0,0.4977691647585027,51,0.8371428571428572,0.9622641509433962,1.1494622963487668
0,0.4977147227423253,51,0.84,0.9622641509433962,1.1455525606469004
0,0.4976188006496926,51,0.8428571428571429,0.9622641509433962,1.1416693316277582
0,0.49749375702639614,51,0.8457142857142858,0.9622641509433962,1.1378123406425293
0,0.49743478307439337,51,0.8485714285714285,0.9622641509433962,1.133981322660568
0,0.497388785591586,51,0.8514285714285714,0.9622641509433962,1.130176016208687
0,0.4973539067422526,51,0.8542857142857143,0.9622641509433962,1.1263961633116677
0,0.4972209113967661,51,0.8571428571428571,0.9622641509433962,1.1226415094339623
0,0.4970336563472783,51,0.86,0.9622641509433962,1.1189118034225538
0,0.4969829087360509,51,0.8628571428571429,0.9622641509433962,1.1152067974509559
0,0.49692896538311576,51,0.8657142857142858,0.9622641509433962,1.111526246964319
1,0.49689955458665486,52,0.8685714285714285,0.9811320754716981,1.1295928500496524
0,0.49681829838861347,52,0.8714285714285714,0.9811320754716981,1.1258892669347356
0,0.4967936347630715,52,0.8742857142857143,0.9811320754716981,1.1222098902454063
0,0.49676992562519523,52,0.8771428571428571,0.9811320754716981,1.1185544834367893
0,0.49675303159345174,52,0.88,0.9811320754716981,1.1149228130360205
0,0.4966356350692669,52,0.8828571428571429,0.9811320754716981,1.1113146485925383
0,0.4966166893416703,52,0.8857142857142857,0.9811320754716981,1.1077297626293365
0,0.49636011103216393,52,0.8885714285714286,0.9811320754716981,1.1041679305951586
0,0.4963145117652943,52,0.8914285714285715,0.9811320754716981,1.10062893081761
0,0.4962964525735428,52,0.8942857142857142,0.9811320754716981,1.0971125444571705
0,0.4962311340622172,52,0.8971428571428571,0.9811320754716981,1.0936185554620839
0,0.4961908517724643,52,0.9,0.9811320754716981,1.090146750524109
0,0.49617808250906087,52,0.9028571428571428,0.9811320754716981,1.0866969190351088
0,0.49601654027361536,52,0.9057142857142857,0.9811320754716981,1.0832688530444616
0,0.4960117391056806,52,0.9085714285714286,0.9811320754716981,1.0798623472172777
0,0.4959591780138209,52,0.9114285714285715,0.9811320754716981,1.0764771987933992
0,0.49595458701065503,52,0.9142857142857143,0.9811320754716981,1.0731132075471699
0,0.49591083233764416,52,0.9171428571428571,0.9811320754716981,1.0697701757479574
0,0.495722529064326,52,0.92,0.9811320754716981,1.0664479081214109
0,0.49554857560173976,52,0.9228571428571428,0.9811320754716981,1.0631462118114376
0,0.49532762331211216,52,0.9257142857142857,0.9811320754716981,1.0598648963428838
0,0.495160685674904,52,0.9285714285714286,0.9811320754716981,1.0566037735849056
0,0.49508308679878965,52,0.9314285714285714,0.9811320754716981,1.0533626577150135
0,0.4948876740685375,52,0.9342857142857143,0.9811320754716981,1.0501413651837748
0,0.4945544244088414,52,0.9371428571428572,0.9811320754716981,1.0469397146801656
1,0.4945164424027296,53,0.94,1.0,1.0638297872340425
0,0.49435533791178404,53,0.9428571428571428,1.0,1.0606060606060606
0,0.49434709781899255,53,0.9457142857142857,1.0,1.0574018126888218
0,0.494194263755739,53,0.9485714285714286,1.0,1.0542168674698795
0,0.4939422553127545,53,0.9514285714285714,1.0,1.0510510510510511
0,0.49386698341432433,53,0.9542857142857143,1.0,1.0479041916167664
0,0.4935485803501665,53,0.9571428571428572,1.0,1.044776119402985
0,0.49239344638685806,53,0.96,1.0,1.0416666666666667
0,0.49238918701954576,53,0.9628571428571429,1.0,1.0385756676557865
0,0.49188833466128495,53,0.9657142857142857,1.0,1.0355029585798816
0,0.4916609948916541,53,0.9685714285714285,1.0,1.032448377581121
0,0.49087912498334824,53,0.9714285714285714,1.0,1.0294117647058825
0,0.4907843978520267,53,0.9742857142857143,1.0,1.0263929618768328
0,0.48795280297841476,53,0.9771428571428571,1.0,1.023391812865497
0,0.4876242135435676,53,0.98,1.0,1.0204081632653061
0,0.48711807675767516,53,0.9828571428571429,1.0,1.0174418604651163
0,0.4859400462929482,53,0.9857142857142858,1.0,1.0144927536231882
0,0.485470423408474,53,0.9885714285714285,1.0,1.0115606936416186
0,0.48439668375978384,53,0.9914285714285714,1.0,1.0086455331412103
0,0.48045893638753384,53,0.9942857142857143,1.0,1.0057471264367817
0,0.47841603191081417,53,0.9971428571428571,1.0,1.002865329512894
0,0.47002028803718116,53,1.0,1.0,1.0
